subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
1,1,36,study,0,male,White,female,Black,neutral,,,,,z,1541,True,False,
1,1,37,study,0,male,Black,female,White,happy,,,,,z,1399,True,False,
1,1,38,study,0,female,Latino,female,Black,happy,,,,,m,1312,True,False,
1,1,39,study,0,male,White,male,White,angry,,,,,z,1203,True,False,
1,1,40,study,0,female,Asian,female,Black,angry,,,,,m,1708,True,False,
1,1,41,study,1,male,White,female,Black,neutral,,,,,z,1333,True,False,
1,1,42,study,1,female,Black,female,Black,happy,,,,,m,1400,True,False,
1,1,43,study,1,female,Latino,female,Black,neutral,,,,,m,1144,True,False,
1,1,44,study,1,female,Black,male,White,neutral,,,,,m,2361,True,False,
1,1,45,study,1,female,Black,male,Black,neutral,,,,,m,902,True,False,
1,1,46,study,1,male,Asian,female,White,neutral,,,,,z,1374,True,False,
1,1,47,study,1,male,Black,female,Black,neutral,,,,,z,1716,True,False,
1,1,48,study,1,male,Black,male,White,neutral,,,,,z,1346,True,False,
1,1,49,study,1,female,Asian,male,Black,angry,,,,,m,1113,True,False,
1,1,50,study,1,male,Black,female,White,happy,,,,,z,1442,True,False,
1,1,51,study,1,male,White,female,Black,happy,,,,,z,1480,True,False,
1,1,52,study,1,male,Latino,female,Black,angry,,,,,z,2057,True,False,
1,1,53,study,1,female,Latino,male,White,angry,,,,,m,942,True,False,
1,1,54,study,1,female,Latino,male,White,angry,,,,,m,1678,True,False,
1,1,55,study,1,male,White,female,Black,neutral,,,,,z,1579,True,False,
1,1,56,study,1,male,Latino,female,Black,neutral,,,,,z,1562,True,False,
1,1,57,study,1,male,Black,male,Black,neutral,,,,,z,1570,True,False,
1,1,58,study,1,female,Black,male,Black,happy,,,,,m,896,True,False,
1,1,59,study,1,male,White,female,Black,angry,,,,,z,1018,True,False,
1,1,60,study,1,male,Asian,male,White,angry,,,,,z,1142,True,False,
1,1,61,study,1,male,Asian,female,Black,happy,,,,,z,785,True,False,
1,1,62,study,1,male,Asian,female,White,angry,,,,,z,730,True,False,
1,1,63,study,1,female,Black,female,Black,neutral,,,,,m,928,True,False,
1,1,64,study,1,female,White,male,Black,angry,,,,,m,1243,True,False,
1,1,65,study,1,female,White,male,White,angry,,,,,m,985,True,False,
1,1,66,study,1,female,White,female,White,happy,,,,,m,888,True,False,
1,1,67,study,1,female,White,male,White,neutral,,,,,m,787,True,False,
1,1,68,study,1,male,Black,female,Black,happy,,,,,z,1186,True,False,
1,1,69,study,1,female,Asian,female,Black,angry,,,,,m,942,True,False,
1,1,70,study,1,male,Latino,female,Black,neutral,,,,,z,1398,True,False,
1,1,71,study,1,male,Asian,male,Black,neutral,,,,,z,1340,True,False,
1,1,72,study,1,male,White,female,Black,happy,,,,,z,1232,True,False,
1,1,73,study,1,male,Latino,female,Black,angry,,,,,z,1395,True,False,
1,1,74,study,1,female,Latino,female,White,neutral,,,,,m,924,True,False,
1,1,75,study,1,female,White,female,White,angry,,,,,m,1484,True,False,
1,1,76,study,1,female,White,male,Black,happy,,,,,m,1133,True,False,
1,1,77,study,1,female,White,male,White,happy,,,,,m,741,True,False,
1,1,78,study,1,male,Asian,female,Black,angry,,,,,z,949,True,False,
1,1,79,study,1,female,Black,female,White,happy,,,,,m,1183,True,False,
1,1,80,study,1,male,Black,female,White,angry,,,,,z,1728,True,False,
1,1,81,study,2,male,Black,male,White,neutral,,,,,z,1372,True,False,
1,1,82,study,2,female,Latino,male,White,angry,,,,,m,985,True,False,
1,1,83,study,2,male,White,male,White,angry,,,,,z,1093,True,False,
1,1,84,study,2,female,Asian,female,White,angry,,,,,m,973,True,False,
1,1,85,study,2,male,White,female,White,angry,,,,,z,1233,True,False,
1,1,86,study,2,female,Latino,female,Black,angry,,,,,m,1047,True,False,
1,1,87,study,2,male,White,male,Black,happy,,,,,z,997,True,False,
1,1,88,study,2,female,Asian,female,White,angry,,,,,m,948,True,False,
1,1,89,study,2,male,White,male,Black,angry,,,,,z,1207,True,False,
1,1,90,study,2,female,Asian,female,White,happy,,,,,m,903,True,False,
1,1,91,study,2,female,Asian,male,Black,neutral,,,,,m,1158,True,False,
1,1,92,study,2,male,White,male,Black,neutral,,,,,z,1266,True,False,
1,1,93,study,2,female,Asian,female,Black,happy,,,,,m,974,True,False,
1,1,94,study,2,male,White,female,White,happy,,,,,z,1226,True,False,
1,1,95,study,2,male,Latino,male,White,happy,,,,,z,1705,True,False,
1,1,96,study,2,male,Black,male,Black,happy,,,,,z,1404,True,False,
1,1,97,study,2,female,White,male,Black,angry,,,,,m,910,True,False,
1,1,98,study,2,female,Latino,female,White,happy,,,,,m,1273,True,False,
1,1,99,study,2,female,Black,male,White,angry,,,,,m,1475,True,False,
1,1,100,study,2,male,Latino,male,White,happy,,,,,z,1042,True,False,
1,1,101,study,2,female,White,male,White,angry,,,,,m,775,True,False,
1,1,102,study,2,female,Latino,female,White,neutral,,,,,m,1111,True,False,
1,1,103,study,2,male,Black,male,Black,happy,,,,,z,1075,True,False,
1,1,104,study,2,female,White,male,White,happy,,,,,m,1336,True,False,
1,1,105,study,2,male,White,male,Black,angry,,,,,z,1381,True,False,
1,1,106,study,2,male,White,male,Black,angry,,,,,z,1481,True,False,
1,1,107,study,2,female,White,female,White,angry,,,,,m,2103,True,False,
1,1,108,study,2,female,Black,female,Black,neutral,,,,,m,886,True,False,
1,1,109,study,2,female,Latino,male,White,neutral,,,,,m,793,True,False,
1,1,110,study,2,male,Latino,male,Black,neutral,,,,,z,1567,True,False,
1,1,111,study,2,female,Asian,male,Black,angry,,,,,m,2187,True,False,
1,1,112,study,2,male,Latino,male,Black,neutral,,,,,z,854,True,False,
1,1,113,study,2,male,Latino,female,Black,neutral,,,,,z,1295,True,False,
1,1,114,study,2,male,Asian,female,Black,happy,,,,,z,1311,True,False,
1,1,115,study,2,male,Asian,male,Black,happy,,,,,z,1479,True,False,
1,1,116,study,2,female,Latino,female,White,angry,,,,,m,1060,True,False,
1,1,117,study,2,female,White,female,White,neutral,,,,,m,879,True,False,
1,1,118,study,2,female,Latino,male,White,neutral,,,,,m,902,True,False,
1,1,119,study,2,female,Black,male,Black,happy,,,,,m,710,True,False,
1,1,120,study,2,female,Black,male,White,happy,,,,,m,812,True,False,
1,1,121,test,0,male,White,,,,new,,,,z,1515,True,False,
1,1,122,test,0,female,White,,,,new,,,,z,1365,True,False,
1,1,123,test,0,female,Black,,,,new,,,,z,1236,True,False,
1,1,124,test,0,female,White,,,,old,happy,male,,m,702,True,False,
1,1,125,test,0,male,Asian,,,,old,angry,female,,m,709,True,False,
1,1,126,test,0,male,Black,,,,old,angry,female,,m,726,True,False,
1,1,127,test,0,male,Latino,,,,old,neutral,female,,m,1129,True,False,
1,1,128,test,0,female,Asian,,,,old,neutral,female,,z,1132,False,False,
1,1,129,test,0,female,White,,,,new,,,,z,1211,True,False,
1,1,130,test,0,female,White,,,,old,happy,female,,m,965,True,False,
1,1,131,test,0,female,Black,,,,old,neutral,female,,m,973,True,False,
1,1,132,test,0,female,Latino,,,,old,angry,female,,m,892,True,False,
1,1,133,test,0,female,Black,,,,new,,,,z,1446,True,False,
1,1,134,test,0,female,Black,,,,new,,,,z,1517,True,False,
1,1,135,test,0,female,Latino,,,,new,,,,m,1307,False,False,
1,1,136,test,0,male,White,,,,new,,,,z,1990,True,False,
1,1,137,test,0,male,White,,,,old,neutral,male,,m,1174,True,False,
1,1,138,test,0,male,Black,,,,old,happy,female,,z,1064,False,False,
1,1,139,test,0,female,Asian,,,,new,,,,m,871,False,False,
1,1,140,test,0,female,Latino,,,,old,happy,female,,m,958,True,False,
1,1,141,test,0,female,Asian,,,,new,,,,m,1279,False,False,
1,1,142,test,0,male,Asian,,,,old,angry,male,,m,1061,True,False,
1,1,143,test,0,female,White,,,,old,angry,male,,m,723,True,False,
1,1,144,test,0,male,Latino,,,,old,happy,female,,m,1593,True,False,
1,1,145,test,0,male,Black,,,,new,,,,m,985,False,False,
1,1,146,test,0,male,Latino,,,,new,,,,z,965,True,False,
1,1,147,test,0,female,White,,,,old,happy,male,,m,998,True,False,
1,1,148,test,0,male,Latino,,,,new,,,,z,981,True,False,
1,1,149,test,0,female,Asian,,,,new,,,,z,1511,True,False,
1,1,150,test,0,male,Black,,,,new,,,,m,967,False,False,
1,1,151,test,0,male,Black,,,,old,neutral,male,,m,807,True,False,
1,1,152,test,0,female,White,,,,new,,,,m,840,False,False,
1,1,153,test,0,female,Latino,,,,new,,,,z,1091,True,False,
1,1,154,test,0,male,White,,,,old,neutral,female,,m,1047,True,False,
1,1,155,test,0,male,Asian,,,,old,happy,female,,m,921,True,False,
1,1,156,test,0,male,Black,,,,new,,,,m,1382,False,False,
1,1,157,test,0,female,Asian,,,,old,angry,female,,z,1504,False,False,
1,1,158,test,0,female,Black,,,,old,angry,male,,m,944,True,False,
1,1,159,test,0,female,White,,,,old,angry,female,,z,1322,False,False,
1,1,160,test,0,female,White,,,,new,,,,z,1276,True,False,
1,1,161,test,1,female,Black,,,,old,neutral,male,,m,1156,True,False,
1,1,162,test,1,female,Latino,,,,old,neutral,male,,z,1022,False,False,
1,1,163,test,1,female,Black,,,,old,happy,female,,m,645,True,False,
1,1,164,test,1,female,White,,,,new,,,,m,1001,False,False,
1,1,165,test,1,male,Asian,,,,new,,,,z,1361,True,False,
1,1,166,test,1,female,Black,,,,new,,,,z,1279,True,False,
1,1,167,test,1,female,White,,,,old,happy,female,,z,1243,False,False,
1,1,168,test,1,female,Latino,,,,old,neutral,female,,z,1165,False,False,
1,1,169,test,1,female,Latino,,,,old,neutral,female,,z,1088,False,False,
1,1,170,test,1,female,Black,,,,old,neutral,male,,m,944,True,False,
1,1,171,test,1,male,Black,,,,new,,,,z,1063,True,False,
1,1,172,test,1,male,White,,,,old,angry,male,,m,1022,True,False,
1,1,173,test,1,male,Latino,,,,new,,,,z,981,True,False,
1,1,174,test,1,male,White,,,,old,angry,male,,z,963,False,False,
1,1,175,test,1,female,White,,,,new,,,,m,1346,False,False,
1,1,176,test,1,female,White,,,,new,,,,z,1518,True,False,
1,1,177,test,1,female,White,,,,new,,,,m,1330,False,False,
1,1,178,test,1,male,White,,,,new,,,,z,1628,True,False,
1,1,179,test,1,female,Asian,,,,new,,,,m,1061,False,False,
1,1,180,test,1,female,Black,,,,new,,,,m,972,False,False,
1,1,181,test,1,male,Latino,,,,old,happy,male,,m,1079,True,False,
1,1,182,test,1,female,Black,,,,new,,,,m,1159,False,False,
1,1,183,test,1,male,White,,,,old,neutral,female,,z,1228,False,False,
1,1,184,test,1,male,White,,,,new,,,,z,1385,True,False,
1,1,185,test,1,female,Black,,,,old,happy,male,,z,1305,False,False,
1,1,186,test,1,male,Latino,,,,old,happy,male,,m,1152,True,False,
1,1,187,test,1,female,Latino,,,,new,,,,z,1711,True,False,
1,1,188,test,1,male,Latino,,,,new,,,,z,1399,True,False,
1,1,189,test,1,male,Latino,,,,new,,,,m,1273,False,False,
1,1,190,test,1,female,Black,,,,old,happy,female,,m,1054,True,False,
1,1,191,test,1,male,Black,,,,old,happy,male,,m,918,True,False,
1,1,192,test,1,male,White,,,,old,neutral,male,,z,868,False,False,
1,1,193,test,1,male,White,,,,old,angry,male,,m,1025,True,False,
1,1,194,test,1,male,Latino,,,,new,,,,z,900,True,False,
1,1,195,test,1,female,Latino,,,,old,happy,male,,z,1253,False,False,
1,1,196,test,1,male,White,,,,new,,,,z,1595,True,False,
1,1,197,test,1,female,White,,,,old,happy,male,,m,1161,True,False,
1,1,198,test,1,female,Asian,,,,old,angry,male,,z,1564,False,False,
1,1,199,test,1,male,Asian,,,,new,,,,z,930,True,False,
1,1,200,test,1,female,Asian,,,,old,angry,male,,z,1037,False,False,
1,1,201,test,2,female,Asian,,,,new,,,,m,1174,False,False,
1,1,202,test,2,female,Asian,,,,new,,,,z,1242,True,False,
1,1,203,test,2,male,Black,,,,old,angry,female,,z,1180,False,False,
1,1,204,test,2,male,White,,,,old,neutral,male,,m,1001,True,False,
1,1,205,test,2,female,Latino,,,,old,neutral,male,,m,1298,True,False,
1,1,206,test,2,female,Latino,,,,old,angry,male,,z,1378,False,False,
1,1,207,test,2,female,Latino,,,,old,neutral,female,,z,857,False,False,
1,1,208,test,2,female,Asian,,,,new,,,,z,1194,True,False,
1,1,209,test,2,female,Asian,,,,old,neutral,male,,z,1051,False,False,
1,1,210,test,2,male,Latino,,,,new,,,,z,1112,True,False,
1,1,211,test,2,male,Asian,,,,new,,,,z,1097,True,False,
1,1,212,test,2,female,White,,,,old,angry,female,,m,721,True,False,
1,1,213,test,2,male,Black,,,,old,neutral,female,,m,951,True,False,
1,1,214,test,2,male,White,,,,old,neutral,female,,z,1023,False,False,
1,1,215,test,2,female,Asian,,,,old,angry,female,,m,797,True,False,
1,1,216,test,2,female,Latino,,,,old,angry,male,,m,890,True,False,
1,1,217,test,2,male,White,,,,old,happy,female,,z,1023,False,False,
1,1,218,test,2,male,Black,,,,old,happy,female,,m,844,True,False,
1,1,219,test,2,female,Black,,,,new,,,,m,1002,False,False,
1,1,220,test,2,female,Asian,,,,old,happy,female,,m,974,True,False,
1,1,221,test,2,male,White,,,,new,,,,z,847,True,False,
1,1,222,test,2,male,Black,,,,old,happy,female,,m,1178,True,False,
1,1,223,test,2,female,Black,,,,old,neutral,male,,z,1040,False,False,
1,1,224,test,2,female,White,,,,new,,,,z,1108,True,False,
1,1,225,test,2,male,Latino,,,,old,neutral,male,,z,901,False,False,
1,1,226,test,2,male,White,,,,new,,,,z,1133,True,False,
1,1,227,test,2,male,Latino,,,,new,,,,m,1522,False,False,
1,1,228,test,2,female,Black,,,,new,,,,z,1700,True,False,
1,1,229,test,2,male,Asian,,,,new,,,,z,890,True,False,
1,1,230,test,2,female,Black,,,,old,neutral,male,,z,1802,False,False,
1,1,231,test,2,female,Black,,,,old,angry,female,,z,1630,False,False,
1,1,232,test,2,male,Asian,,,,new,,,,z,902,True,False,
1,1,233,test,2,female,Latino,,,,old,angry,male,,m,868,True,False,
1,1,234,test,2,female,White,,,,new,,,,m,842,False,False,
1,1,235,test,2,female,Black,,,,old,neutral,female,,z,1423,False,False,
1,1,236,test,2,male,Asian,,,,new,,,,z,1535,True,False,
1,1,237,test,2,male,Latino,,,,old,neutral,male,,z,981,False,False,
1,1,238,test,2,female,Black,,,,new,,,,z,1188,True,False,
1,1,239,test,2,male,Asian,,,,new,,,,z,1015,True,False,
1,1,240,test,2,male,Black,,,,new,,,,m,1093,False,False,
1,1,241,test,3,female,White,,,,old,neutral,female,,z,1682,False,False,
1,1,242,test,3,male,Black,,,,new,,,,z,945,True,False,
1,1,243,test,3,male,Asian,,,,new,,,,z,1030,True,False,
1,1,244,test,3,male,White,,,,old,happy,female,,m,906,True,False,
1,1,245,test,3,female,White,,,,old,angry,male,,z,710,False,False,
1,1,246,test,3,male,White,,,,old,happy,male,,m,964,True,False,
1,1,247,test,3,male,Black,,,,new,,,,z,1055,True,False,
1,1,248,test,3,female,Latino,,,,new,,,,z,869,True,False,
1,1,249,test,3,female,Asian,,,,new,,,,m,982,False,False,
1,1,250,test,3,male,Black,,,,new,,,,m,929,False,False,
1,1,251,test,3,female,Asian,,,,old,happy,female,,z,1037,False,False,
1,1,252,test,3,female,Asian,,,,new,,,,z,1317,True,False,
1,1,253,test,3,male,Asian,,,,new,,,,z,910,True,False,
1,1,254,test,3,female,Black,,,,old,neutral,male,,z,914,False,False,
1,1,255,test,3,male,Asian,,,,old,happy,male,,z,647,False,False,
1,1,256,test,3,male,Asian,,,,new,,,,z,1037,True,False,
1,1,257,test,3,female,White,,,,new,,,,z,1094,True,False,
1,1,258,test,3,female,Black,,,,new,,,,z,1188,True,False,
1,1,259,test,3,male,Asian,,,,new,,,,z,1049,True,False,
1,1,260,test,3,female,Black,,,,new,,,,m,1117,False,False,
1,1,261,test,3,male,Latino,,,,old,neutral,female,,z,1441,False,False,
1,1,262,test,3,male,Latino,,,,old,angry,female,,z,1012,False,False,
1,1,263,test,3,female,Asian,,,,new,,,,z,2072,True,False,
1,1,264,test,3,female,White,,,,old,angry,male,,z,2041,False,False,
1,1,265,test,3,female,Asian,,,,new,,,,m,874,False,False,
1,1,266,test,3,male,Black,,,,old,angry,male,,m,930,True,False,
1,1,267,test,3,male,White,,,,old,angry,male,,z,875,False,False,
1,1,268,test,3,female,Black,,,,new,,,,z,1210,True,False,
1,1,269,test,3,male,White,,,,old,neutral,female,,z,1426,False,False,
1,1,270,test,3,female,Latino,,,,new,,,,z,1583,True,False,
1,1,271,test,3,male,White,,,,new,,,,z,872,True,False,
1,1,272,test,3,male,Asian,,,,new,,,,z,1354,True,False,
1,1,273,test,3,female,White,,,,old,happy,male,,z,837,False,False,
1,1,274,test,3,male,Latino,,,,new,,,,m,1063,False,False,
1,1,275,test,3,male,Latino,,,,old,neutral,female,,m,973,True,False,
1,1,276,test,3,male,White,,,,new,,,,z,968,True,False,
1,1,277,test,3,male,White,,,,old,angry,female,,m,1048,True,False,
1,1,278,test,3,female,White,,,,new,,,,m,1270,False,False,
1,1,279,test,3,female,Asian,,,,old,angry,female,,m,748,True,False,
1,1,280,test,3,female,Asian,,,,new,,,,z,1410,True,False,
1,1,281,test,4,male,Asian,,,,old,angry,female,,m,1379,True,False,
1,1,282,test,4,male,Latino,,,,old,angry,male,,z,1281,False,False,
1,1,283,test,4,male,Black,,,,new,,,,m,2239,False,False,
1,1,284,test,4,male,Asian,,,,new,,,,z,1196,True,False,
1,1,285,test,4,male,White,,,,old,happy,female,,z,1312,False,False,
1,1,286,test,4,male,Latino,,,,new,,,,z,1335,True,False,
1,1,287,test,4,male,Black,,,,old,neutral,male,,m,1586,True,False,
1,1,288,test,4,male,Latino,,,,old,neutral,male,,m,1271,True,False,
1,1,289,test,4,male,Black,,,,new,,,,m,872,False,False,
1,1,290,test,4,female,Asian,,,,old,angry,female,,m,908,True,False,
1,1,291,test,4,male,White,,,,old,angry,female,,m,745,True,False,
1,1,292,test,4,male,Black,,,,old,neutral,male,,m,934,True,False,
1,1,293,test,4,male,Latino,,,,old,angry,female,,z,1050,False,False,
1,1,294,test,4,female,White,,,,old,happy,female,,z,1433,False,False,
1,1,295,test,4,male,Asian,,,,old,angry,male,,m,1125,True,False,
1,1,296,test,4,female,Black,,,,old,happy,male,,z,1091,False,False,
1,1,297,test,4,female,White,,,,old,angry,male,,z,896,False,False,
1,1,298,test,4,female,Asian,,,,old,happy,female,,z,1116,False,False,
1,1,299,test,4,female,White,,,,old,neutral,male,,z,1491,False,False,
1,1,300,test,4,male,Black,,,,old,happy,male,,m,1734,True,False,
1,1,301,test,4,female,Asian,,,,new,,,,z,2066,True,False,
1,1,302,test,4,male,Latino,,,,old,happy,male,,z,2806,False,False,
1,1,303,test,4,male,Latino,,,,old,angry,female,,m,995,True,False,
1,1,304,test,4,male,Black,,,,new,,,,m,2662,False,False,
1,1,305,test,4,female,Black,,,,new,,,,z,1192,True,False,
1,1,306,test,4,female,Latino,,,,new,,,,z,1480,True,False,
1,1,307,test,4,female,White,,,,new,,,,z,1996,True,False,
1,1,308,test,4,male,White,,,,new,,,,z,1629,True,False,
1,1,309,test,4,female,Black,,,,old,happy,male,,m,1960,True,False,
1,1,310,test,4,male,Asian,,,,new,,,,m,2231,False,False,
1,1,311,test,4,female,Asian,,,,old,neutral,male,,m,2187,True,False,
1,1,312,test,4,female,Black,,,,old,neutral,female,,m,2385,True,False,
1,1,313,test,4,female,White,,,,new,,,,z,2032,True,False,
1,1,314,test,4,male,White,,,,new,,,,m,1820,False,False,
1,1,315,test,4,male,Asian,,,,old,angry,female,,m,905,True,False,
1,1,316,test,4,female,White,,,,new,,,,z,960,True,False,
1,1,317,test,4,female,White,,,,new,,,,z,1719,True,False,
1,1,318,test,4,male,White,,,,new,,,,z,1505,True,False,
1,1,319,test,4,male,White,,,,new,,,,z,1333,True,False,
1,1,320,test,4,female,Black,,,,new,,,,m,1134,False,False,
1,1,321,test,5,male,Latino,,,,old,happy,male,,m,1771,True,False,
1,1,322,test,5,male,Black,,,,new,,,,m,897,False,False,
1,1,323,test,5,male,Asian,,,,new,,,,z,980,True,False,
1,1,324,test,5,female,Latino,,,,new,,,,z,832,True,False,
1,1,325,test,5,male,Asian,,,,old,neutral,male,,z,1336,False,False,
1,1,326,test,5,female,Black,,,,old,happy,male,,z,1827,False,False,
1,1,327,test,5,female,White,,,,new,,,,m,1564,False,False,
1,1,328,test,5,male,Black,,,,old,happy,male,,m,1042,True,False,
1,1,329,test,5,female,White,,,,new,,,,z,1342,True,False,
1,1,330,test,5,female,Asian,,,,new,,,,z,1287,True,False,
1,1,331,test,5,female,Latino,,,,old,happy,female,,m,975,True,False,
1,1,332,test,5,male,Black,,,,new,,,,z,943,True,False,
1,1,333,test,5,male,Latino,,,,new,,,,m,969,False,False,
1,1,334,test,5,female,White,,,,old,angry,female,,z,1831,False,False,
1,1,335,test,5,male,Black,,,,old,happy,male,,m,824,True,False,
1,1,336,test,5,female,Black,,,,old,neutral,female,,z,1352,False,False,
1,1,337,test,5,female,White,,,,new,,,,m,1563,False,False,
1,1,338,test,5,male,Asian,,,,new,,,,z,1696,True,False,
1,1,339,test,5,male,Latino,,,,old,neutral,female,,m,1190,True,False,
1,1,340,test,5,male,Black,,,,new,,,,z,1371,True,False,
1,1,341,test,5,male,Asian,,,,new,,,,z,1731,True,False,
1,1,342,test,5,female,Black,,,,new,,,,z,1092,True,False,
1,1,343,test,5,male,Asian,,,,old,neutral,female,,z,1683,False,False,
1,1,344,test,5,female,Black,,,,old,happy,male,,m,1943,True,False,
1,1,345,test,5,female,Asian,,,,new,,,,z,1498,True,False,
1,1,346,test,5,female,Latino,,,,old,angry,female,,m,1603,True,False,
1,1,347,test,5,male,Asian,,,,old,angry,male,,m,1264,True,False,
1,1,348,test,5,male,Black,,,,old,happy,female,,m,1354,True,False,
1,1,349,test,5,female,Black,,,,old,neutral,female,,z,1080,False,False,
1,1,350,test,5,female,White,,,,new,,,,z,1047,True,False,
1,1,351,test,5,male,White,,,,new,,,,z,1119,True,False,
1,1,352,test,5,female,Latino,,,,new,,,,z,1547,True,False,
1,1,353,test,5,male,Latino,,,,new,,,,z,1065,True,False,
1,1,354,test,5,male,White,,,,old,angry,male,,m,1361,True,False,
1,1,355,test,5,male,Asian,,,,old,happy,female,,z,1164,False,False,
1,1,356,test,5,male,White,,,,new,,,,m,1000,False,False,
1,1,357,test,5,male,Black,,,,new,,,,z,1203,True,False,
1,1,358,test,5,female,White,,,,new,,,,z,1176,True,False,
1,1,359,test,5,female,Black,,,,new,,,,z,1447,True,False,
1,1,360,test,5,male,White,,,,new,,,,z,985,True,False,
2,3,1,study,0,male,Black,female,Black,angry,,,,,z,925,True,False,
2,3,2,study,0,female,Latino,female,Black,neutral,,,,,m,616,True,False,
2,3,3,study,0,male,Asian,male,White,happy,,,,,z,641,True,False,
2,3,4,study,0,female,White,female,Black,angry,,,,,m,759,True,False,
2,3,5,study,0,female,Black,male,Black,neutral,,,,,m,1861,True,False,
2,3,6,study,0,male,Latino,male,Black,angry,,,,,z,658,True,False,
2,3,7,study,0,male,White,male,White,angry,,,,,z,1219,True,False,
2,3,8,study,0,male,White,female,White,angry,,,,,z,626,True,False,
2,3,9,study,0,male,Asian,female,Black,neutral,,,,,z,764,True,False,
2,3,10,study,0,male,Asian,male,Black,angry,,,,,z,1134,True,False,
2,3,11,study,0,male,Asian,male,White,happy,,,,,z,1573,True,False,
2,3,12,study,0,male,Asian,female,Black,happy,,,,,z,444,True,False,
2,3,13,study,0,male,Black,male,White,happy,,,,,z,514,True,False,
2,3,14,study,0,female,Latino,male,White,angry,,,,,m,529,True,False,
2,3,15,study,0,male,Asian,male,White,angry,,,,,z,622,True,False,
2,3,16,study,0,female,White,female,Black,happy,,,,,m,665,True,False,
2,3,17,study,0,male,Latino,male,White,angry,,,,,z,525,True,False,
2,3,18,study,0,female,Asian,female,White,happy,,,,,m,487,True,False,
2,3,19,study,0,male,Black,male,Black,happy,,,,,z,406,True,False,
2,3,20,study,0,female,Black,female,White,angry,,,,,m,963,True,False,
2,3,21,study,0,female,Black,male,Black,happy,,,,,z,2826,False,False,
2,3,22,study,0,female,White,female,White,neutral,,,,,m,671,True,False,
2,3,23,study,0,female,Asian,female,Black,happy,,,,,m,741,True,False,
2,3,24,study,0,female,Latino,female,White,happy,,,,,m,625,True,False,
2,3,25,study,0,female,Black,female,White,angry,,,,,m,866,True,False,
2,3,26,study,0,male,Black,male,Black,angry,,,,,z,756,True,False,
2,3,27,study,0,male,White,female,Black,angry,,,,,z,1739,True,False,
2,3,28,study,0,male,White,female,White,neutral,,,,,z,1034,True,False,
2,3,29,study,0,female,White,male,Black,angry,,,,,m,955,True,False,
2,3,30,study,0,female,Black,male,Black,happy,,,,,m,663,True,False,
2,3,31,study,0,female,Asian,female,White,angry,,,,,m,774,True,False,
